DronV2:Dron1_X,DronV2:Dron1_Y,DronV2:Dron1_Z,DronV2:Dron4_X,DronV2:Dron4_Y,DronV2:Dron4_Z,DronV2:Dron2_X,DronV2:Dron2_Y,DronV2:Dron2_Z,DronV2:Dron3_X,DronV2:Dron3_Y,DronV2:Dron3_Z,Dron1:dron11_X,Dron1:dron11_Y,Dron1:dron11_Z,Dron1:dron12_X,Dron1:dron12_Y,Dron1:dron12_Z,Dron1:dron13_X,Dron1:dron13_Y,Dron1:dron13_Z,Dron1:dron14_X,Dron1:dron14_Y,Dron1:dron14_Z,Dron1:dron15_X,Dron1:dron15_Y,Dron1:dron15_Z
183.06926,-1695.2958,982.5831,172.43315,-1872.9777,998.4913,221.91565,-1717.0009,985.3123,101.87134,-1707.926,985.83685,304.48874,90.96923,219.96162,220.93983,34.479294,220.61876,371.97705,27.685162,219.91672,298.07556,-59.121483,221.26286,301.73065,30.979784,255.05713
183.15204,-1695.3444,982.5997,172.51404,-1872.9993,998.51794,221.99849,-1717.0269,985.34845,101.95343,-1707.9479,985.8602,304.496,90.96732,219.96597,220.94786,34.477917,220.62741,371.98337,27.682217,219.91864,298.08395,-59.11955,221.2613,301.73813,30.978153,255.06035
183.237,-1695.3893,982.61804,172.59634,-1873.0215,998.5451,222.0826,-1717.0532,985.38446,102.03696,-1707.9705,985.8834,304.5036,90.96511,219.97052,220.95645,34.47627,220.63599,371.99054,27.678823,219.92033,298.09283,-59.118,221.25937,301.74615,30.9761,255.0634
183.32402,-1695.4299,982.6384,172.67995,-1873.0443,998.5726,222.16788,-1717.0798,985.42017,102.1218,-1707.9938,985.9064,304.51144,90.96251,219.97528,220.96545,34.474323,220.64442,371.9985,27.67499,219.92177,298.10214,-59.11692,221.25708,301.7546,30.973585,255.06627
183.41298,-1695.4662,982.66077,172.76476,-1873.0677,998.6003,222.25424,-1717.1067,985.4555,102.20786,-1708.0178,985.9291,304.51947,90.95945,219.98026,220.97472,34.472046,220.6526,372.0072,27.670729,219.92296,298.1117,-59.116417,221.25447,301.76343,30.970558,255.06898
183.50377,-1695.4977,982.6851,172.85065,-1873.0918,998.6282,222.34155,-1717.1338,985.4904,102.29501,-1708.0426,985.9514,304.52756,90.95583,219.98546,220.98404,34.469387,220.66048,372.01654,27.666056,219.92393,298.12137,-59.11659,221.25156,301.77246,30.96696,255.07156
183.59625,-1695.5242,982.71155,172.9375,-1873.1165,998.6562,222.4297,-1717.1611,985.52466,102.38311,-1708.0681,985.9734,304.5356,90.951546,219.99088,220.99324,34.466297,220.66795,372.02643,27.660984,219.9247,298.131,-59.117546,221.24838,301.7816,30.962729,255.07404
183.69028,-1695.5454,982.74,173.02519,-1873.1416,998.68414,222.5186,-1717.1887,985.5583,102.47203,-1708.0942,985.9949,304.5435,90.946465,219.99654,221.00212,34.4627,220.67496,372.0367,27.655521,219.92528,298.1405,-59.119408,221.245,301.79062,30.957779,255.07643
183.78572,-1695.5612,982.7706,173.11359,-1873.1675,998.7121,222.6081,-1717.2164,985.5911,102.56163,-1708.1211,986.01587,304.55106,90.94045,220.00246,221.0105,34.45852,220.68146,372.04727,27.649658,219.92569,298.14966,-59.122288,221.2414,301.7994,30.952017,255.07883
183.88245,-1695.5712,982.8033,173.20258,-1873.1938,998.7398,222.69806,-1717.2445,985.6231,102.65178,-1708.1487,986.0363,304.55823,90.93334,220.00867,221.01819,34.453648,220.6874,372.0579,27.643366,219.926,298.15833,-59.126305,221.23761,301.80774,30.945333,255.08127
183.98029,-1695.5753,982.8381,173.292,-1873.221,998.76733,222.78838,-1717.2726,985.6541,102.74233,-1708.1769,986.0562,304.56485,90.92497,220.01521,221.02504,34.447956,220.69276,372.0684,27.636597,219.92624,298.16635,-59.131565,221.23366,301.8155,30.937601,255.08383
184.07913,-1695.5735,982.8749,173.38176,-1873.2484,998.7945,222.87892,-1717.3009,985.6841,102.833145,-1708.2057,986.07544,304.57083,90.91517,220.02213,221.03088,34.4413,220.69759,372.07855,27.629269,219.92645,298.17365,-59.13819,221.22957,301.82248,30.928679,255.0866
184.17883,-1695.5654,982.91376,173.4717,-1873.2766,998.8213,222.96954,-1717.3293,985.71295,102.92407,-1708.2352,986.09406,304.57602,90.90372,220.02948,221.03561,34.433506,220.70187,372.08826,27.621273,219.92673,298.18008,-59.146297,221.22533,301.8285,30.918411,255.08966
184.27924,-1695.5511,982.9546,173.56169,-1873.3053,998.8476,223.0601,-1717.3579,985.74066,103.01497,-1708.2653,986.11194,304.58032,90.890434,220.03734,221.03914,34.424385,220.7057,372.09723,27.612476,219.92715,298.18555,-59.155994,221.22095,301.83344,30.90663,255.09314
184.3802,-1695.5306,982.9974,173.6516,-1873.3346,998.87335,223.15048,-1717.3866,985.7671,103.10569,-1708.2959,986.12915,304.5837,90.8751,220.0458,221.04143,34.413727,220.70917,372.10532,27.602713,219.9278,298.19,-59.1674,221.21646,301.8372,30.893158,255.09715
184.4816,-1695.5039,983.04205,173.74129,-1873.3644,998.89856,223.24052,-1717.4153,985.79224,103.1961,-1708.3271,986.1456,304.58612,90.857506,220.05498,221.04247,34.401306,220.71243,372.1124,27.5918,219.92879,298.19336,-59.18064,221.21187,301.83966,30.877811,255.10182
184.58325,-1695.4708,983.0885,173.83063,-1873.3947,998.9231,223.33011,-1717.444,985.81604,103.28605,-1708.3589,986.1613,304.58755,90.83745,220.06499,221.0423,34.38688,220.71567,372.11835,27.579533,219.93022,298.1957,-59.19584,221.20723,301.84085,30.8604,255.10732
184.68504,-1695.4316,983.1367,173.9195,-1873.4254,998.9469,223.41908,-1717.4727,985.8384,103.37541,-1708.3911,986.17633,304.588,90.81474,220.07596,221.04105,34.37021,220.71912,372.12305,27.565693,219.93224,298.19705,-59.213123,221.20258,301.8408,30.84074,255.11375
184.7868,-1695.3864,983.18646,174.00777,-1873.4567,998.97,223.50731,-1717.5012,985.85925,103.46404,-1708.4238,986.1905,304.58762,90.7892,220.08806,221.03888,34.35105,220.72304,372.12646,27.550062,219.93497,298.19754,-59.232624,221.19797,301.83954,30.818653,255.12134
184.88841,-1695.3352,983.2378,174.0953,-1873.4884,998.99225,223.59467,-1717.5298,985.87866,103.55181,-1708.457,986.2039,304.58652,90.76068,220.10146,221.03604,34.32917,220.72778,372.1287,27.532425,219.93855,298.19736,-59.254463,221.19354,301.8373,30.793978,255.13025
184.98972,-1695.2784,983.29047,174.18199,-1873.5205,999.01373,223.681,-1717.5582,985.8966,103.638596,-1708.4905,986.21655,304.5849,90.72906,220.11633,221.03285,34.304348,220.73372,372.1298,27.512585,219.94313,298.19675,-59.27875,221.1894,301.8344,30.766575,255.14067
185.09056,-1695.2161,983.3445,174.26772,-1873.5531,999.0343,223.7662,-1717.5864,985.9129,103.72428,-1708.5244,986.22845,304.58304,90.69426,220.1329,221.02975,34.276386,220.7413,372.12997,27.49036,219.94885,298.19604,-59.30558,221.18575,301.83115,30.736334,255.1528
185.19081,-1695.1486,983.3996,174.35237,-1873.5862,999.0541,223.85013,-1717.6145,985.92773,103.80873,-1708.5587,986.2396,304.58133,90.65625,220.15137,221.02722,34.24512,220.75099,372.12955,27.465616,219.95586,298.19574,-59.335022,221.1828,301.82803,30.70318,255.16687
185.2903,-1695.0763,983.4558,174.43584,-1873.6195,999.07294,223.9327,-1717.6423,985.941,103.89186,-1708.5933,986.25,304.58023,90.61504,220.17197,221.02585,34.21042,220.76335,372.1289,27.438248,219.96426,298.19635,-59.36711,221.18082,301.82565,30.667078,255.18309
185.38892,-1694.9994,983.5129,174.51802,-1873.6533,999.0909,224.01373,-1717.6698,985.95264,103.97354,-1708.6282,986.2597,304.5803,90.570724,220.19492,221.02634,34.172203,220.77896,372.12854,27.4082,219.9742,298.1985,-59.401844,221.1801,301.82474,30.628044,255.2017
185.4865,-1694.9185,983.5708,174.59883,-1873.6874,999.1079,224.09319,-1717.697,985.96277,104.05369,-1708.6633,986.26874,304.58215,90.52343,220.22047,221.0295,34.13043,220.79848,372.12915,27.37547,219.98575,298.20297,-59.43918,221.18103,301.82614,30.586143,255.22295
185.5829,-1694.8337,983.62933,174.67816,-1873.7218,999.12415,224.17091,-1717.724,985.9714,104.13221,-1708.6987,986.27704,304.58667,90.473366,220.24886,221.0362,34.085117,220.82259,372.13144,27.340117,219.99902,298.2106,-59.479034,221.18399,301.83087,30.541498,255.24706
185.67801,-1694.7458,983.68835,174.75595,-1873.7566,999.13947,224.24684,-1717.7505,985.97845,104.209015,-1708.7345,986.2848,304.5947,90.420784,220.28033,221.04749,34.036346,220.85207,372.13638,27.302261,220.01405,298.22244,-59.521275,221.18939,301.84,30.494287,255.27426
185.77167,-1694.6552,983.74774,174.83209,-1873.7917,999.15393,224.32086,-1717.7767,985.9841,104.28403,-1708.7703,986.29193,304.60727,90.366035,220.31514,221.06447,33.98426,220.88766,372.14502,27.26209,220.03085,298.23953,-59.565716,221.19771,301.85483,30.44475,255.30484
185.86377,-1694.5624,983.8073,174.90656,-1873.8271,999.1676,224.39288,-1717.8025,985.9883,104.35718,-1708.8064,986.2985,304.62552,90.30951,220.3535,221.08838,33.92906,220.93025,372.15857,27.219862,220.0494,298.26312,-59.61211,221.20938,301.87674,30.393185,255.33897
185.95416,-1694.4678,983.867,174.97923,-1873.8628,999.18054,224.46286,-1717.8279,985.99115,104.4284,-1708.8427,986.30457,304.65076,90.251656,220.39565,221.12057,33.871037,220.98067,372.17834,27.175896,220.06963,298.2945,-59.660168,221.2249,301.9073,30.339945,255.37694
186.04277,-1694.3721,983.9266,175.05008,-1873.8987,999.1927,224.5307,-1717.8529,985.9927,104.49764,-1708.8792,986.3102,304.6844,90.192986,220.44179,221.16249,33.81054,221.03983,372.20584,27.130577,220.09143,298.33514,-59.709526,221.2447,301.94815,30.285437,255.4189
186.12947,-1694.2759,983.98596,175.11906,-1873.9349,999.2042,224.59633,-1717.8776,985.993,104.56485,-1708.9156,986.3154,304.72787,90.13404,220.49211,221.21565,33.747997,221.10858,372.2427,27.08434,220.11467,298.3865,-59.75978,221.26927,302.00113,30.23012,255.4651
186.21414,-1694.1797,984.045,175.18611,-1873.9713,999.2151,224.65971,-1717.9019,985.9922,104.629974,-1708.9525,986.3203,304.78287,90.07539,220.54675,221.28171,33.68391,221.18785,372.29065,27.037663,220.13914,298.4502,-59.810474,221.29901,302.06808,30.17448,255.5157
186.29672,-1694.0841,984.10345,175.25119,-1874.008,999.2254,224.7208,-1717.9258,985.9903,104.69299,-1708.9894,986.3249,304.85107,90.01764,220.60588,221.36234,33.618835,221.27853,372.3515,26.991055,220.16461,298.52786,-59.861115,221.33434,302.15103,30.119034,255.57086
186.37712,-1693.9897,984.1614,175.31429,-1874.045,999.2352,224.77953,-1717.9495,985.9875,104.753876,-1709.0265,986.3292,304.9343,89.961365,220.6696,221.45929,33.553394,221.38147,372.42725,26.945036,220.1908,298.62115,-59.911186,221.37558,302.252,30.064308,255.63075
186.45526,-1693.8972,984.2185,175.37535,-1874.0822,999.24457,224.83588,-1717.9727,985.9838,104.81259,-1709.0637,986.3334,305.03442,89.90714,220.73802,221.57434,33.488235,221.49751,372.51984,26.90012,220.2174,298.73184,-59.960167,221.42308,302.3732,30.010818,255.6955
186.53108,-1693.807,984.2747,175.43437,-1874.1195,999.25366,224.88982,-1717.9957,985.97943,104.86913,-1709.1011,986.3374,305.15338,89.8555,220.81125,221.70934,33.424046,221.62744,372.63138,26.856796,220.2441,298.86154,-60.007538,221.47716,302.51672,29.959053,255.76524
186.60452,-1693.7197,984.32996,175.49132,-1874.1571,999.2624,224.94133,-1718.0186,985.9744,104.923485,-1709.1385,986.34143,305.29312,89.806915,220.88939,221.86607,33.36151,221.772,372.76392,26.815498,220.27054,299.01202,-60.05282,221.53804,302.68475,29.909458,255.84012
186.67554,-1693.636,984.3841,175.5462,-1874.195,999.271,224.9904,-1718.0411,985.9689,104.97565,-1709.1763,986.34546,305.45566,89.7618,220.9726,222.04634,33.3013,221.9319,372.91953,26.776592,220.2964,299.18488,-60.095566,221.60599,302.87943,29.862413,255.92027
186.74408,-1693.5562,984.437,175.59901,-1874.2329,999.2794,225.03703,-1718.0636,985.963,105.02563,-1709.2141,986.34955,305.64297,89.720474,221.06104,222.2519,33.244045,222.10776,373.10025,26.740341,220.32141,299.38174,-60.135414,221.6812,303.10287,29.818214,256.00586
186.81012,-1693.4808,984.48865,175.64975,-1874.271,999.2879,225.08122,-1718.0859,985.95685,105.07343,-1709.2521,986.35376,305.857,89.68314,221.15495,222.48453,33.190315,222.30019,373.3081,26.7069,220.3453,299.60416,-60.172085,221.76392,303.35712,29.77706,256.09708
186.87363,-1693.4106,984.5388,175.69843,-1874.3093,999.2964,225.12299,-1718.1083,985.9506,105.11907,-1709.2903,986.3582,306.09967,89.64992,221.25467,222.74583,33.140594,222.50967,373.54495,26.67629,220.36797,299.85352,-60.2054,221.85432,303.6441,29.739037,256.1942
186.9346,-1693.3458,984.5875,175.74503,-1874.3478,999.305,225.16232,-1718.1306,985.9444,105.162575,-1709.3285,986.363,306.3728,89.620766,221.36064,223.03746,33.09527,222.73674,373.8126,26.648397,220.38936,300.13126,-60.235287,221.95273,303.96567,29.704111,256.2976
186.99301,-1693.287,984.6347,175.7896,-1874.3864,999.31384,225.19928,-1718.153,985.9384,105.203964,-1709.367,986.36804,306.67825,89.59553,221.47345,223.36093,33.054607,222.98186,374.11267,26.622957,220.40962,300.43857,-60.261806,222.05939,304.32346,29.67213,256.40775
187.04886,-1693.2344,984.68024,175.83214,-1874.425,999.323,225.23387,-1718.1755,985.9327,105.24326,-1709.4056,986.37354,307.01764,89.57392,221.59384,223.71767,33.01876,223.24547,374.44675,26.599558,220.42911,300.77664,-60.28514,222.17476,304.71906,29.642817,256.52524
187.10214,-1693.1884,984.7241,175.87268,-1874.464,999.3325,225.26614,-1718.1981,985.9274,105.2805,-1709.4443,986.37946,307.3926,89.555534,221.72276,224.10901,32.987732,223.5281,374.81613,26.577639,220.44841,301.14655,-60.30559,222.29932,305.1538,29.615774,256.65085
187.15286,-1693.1494,984.7662,175.91125,-1874.5028,999.3425,225.29616,-1718.2211,985.9227,105.31573,-1709.4833,986.3859,307.8046,89.539825,221.86136,224.5362,32.961403,223.83032,375.2221,26.556505,220.46838,301.54922,-60.32358,222.4338,305.6289,29.590504,256.78558
187.20103,-1693.1178,984.80646,175.94789,-1874.5419,999.3531,225.32393,-1718.2443,985.91876,105.34898,-1709.5223,986.39294,308.255,89.52616,222.01108,225.00035,32.939518,224.1528,375.66565,26.535336,220.49026,301.98563,-60.339645,222.57912,306.14542,29.566397,256.93066
187.24667,-1693.0936,984.8449,175.9826,-1874.5808,999.3642,225.34955,-1718.2678,985.91565,105.3803,-1709.5614,986.40063,308.7451,89.51379,222.17361,225.50249,32.9217,224.49637,376.14774,26.513199,220.51566,302.4565,-60.354424,222.73642,306.70413,29.542759,257.08765
187.28976,-1693.0774,984.8815,176.01546,-1874.6199,999.37604,225.37306,-1718.2916,985.9136,105.40974,-1709.6007,986.409,309.27603,89.50187,222.35098,226.0435,32.90745,224.86206,376.66913,26.489073,220.54655,302.96262,-60.36864,222.90723,307.30576,29.518814,257.25833
187.33034,-1693.0691,984.91614,176.04648,-1874.6589,999.3886,225.39453,-1718.316,985.9126,105.43733,-1709.6401,986.41815,309.84885,89.4895,222.54556,226.62425,32.896168,225.2511,377.2305,26.461857,220.5855,303.5047,-60.383106,223.09334,307.9508,29.493715,257.44495
187.36841,-1693.0688,984.9488,176.0757,-1874.698,999.402,225.41403,-1718.3408,985.91284,105.46315,-1709.6796,986.42804,310.46454,89.47572,222.76006,227.24547,32.887154,225.665,377.8325,26.430397,220.63548,304.08334,-60.3987,223.29703,308.63965,29.466564,257.6501
187.40399,-1693.077,984.9795,176.10318,-1874.7369,999.41626,225.43166,-1718.3662,985.9145,105.48723,-1709.7191,986.4388,311.12402,89.4595,222.99762,227.90784,32.87962,226.10555,378.47552,26.39351,220.70009,304.69925,-60.416355,223.52094,309.3726,29.436428,257.87677
187.4371,-1693.0935,985.0082,176.12895,-1874.7759,999.4314,225.44745,-1718.3921,985.91754,105.509636,-1709.7587,986.4504,311.8281,89.43979,223.26176,228.612,32.872707,226.57492,379.1602,26.349998,220.78345,305.35303,-60.437046,223.76823,310.14972,29.402338,258.12845
187.46776,-1693.1184,985.03485,176.15308,-1874.8147,999.4476,225.46153,-1718.4186,985.92224,105.53041,-1709.7982,986.4629,312.57755,89.41549,223.55647,229.35857,32.86549,227.07562,379.88687,26.298668,220.8903,306.0453,-60.461784,224.04256,310.97113,29.363321,258.40903
187.49597,-1693.1519,985.05945,176.17558,-1874.8533,999.46466,225.47395,-1718.4458,985.9286,105.54962,-1709.8378,986.4763,313.37314,89.385506,223.88612,230.14816,32.85699,227.61063,380.65607,26.238352,221.02594,306.77673,-60.4916,224.34807,311.83685,29.318398,258.72296
187.52176,-1693.1937,985.08203,176.19652,-1874.8917,999.48285,225.48482,-1718.4736,985.9367,105.567314,-1709.8772,986.4908,314.2156,89.34875,224.25558,230.98134,32.8462,228.18327,381.46826,26.167925,221.19627,307.54803,-60.527534,224.68945,312.74683,29.266598,259.07507
187.54512,-1693.2441,985.10254,176.21596,-1874.9299,999.502,225.49419,-1718.5021,985.94666,105.58354,-1709.9166,986.5062,315.1056,89.30414,224.67012,231.85875,32.83206,228.79741,382.32397,26.086311,221.40778,308.35995,-60.570618,225.07193,313.70108,29.206976,259.47076
187.5661,-1693.3029,985.121,176.23392,-1874.968,999.52234,225.50217,-1718.5312,985.95856,105.59836,-1709.9559,986.5227,316.04385,89.250626,225.13539,232.78099,32.81352,229.45735,383.2238,25.992502,221.66745,309.2133,-60.621876,225.50124,314.69955,29.138618,259.9158
187.58469,-1693.37,985.13727,176.25047,-1875.0056,999.54376,225.50883,-1718.5612,985.9724,105.61182,-1709.995,986.5402,317.03107,89.1872,225.6575,233.74873,32.789497,230.16786,384.16837,25.88557,221.98279,310.10892,-60.68229,225.98363,315.7423,29.060652,260.4165
187.6009,-1693.4452,985.15155,176.26564,-1875.0431,999.5663,225.51428,-1718.5918,985.9883,105.623955,-1710.0339,986.5588,318.06796,89.11291,226.24292,234.76268,32.758934,230.93419,385.15848,25.764675,222.36174,311.04773,-60.752808,226.5258,316.8295,28.972248,260.97946
187.61478,-1693.5286,985.1638,176.27948,-1875.0801,999.5899,225.51855,-1718.623,986.0063,105.63483,-1710.0726,986.5785,319.1553,89.02684,226.8984,235.82358,32.72078,231.762,386.19492,25.629072,222.81265,312.03082,-60.83433,227.13492,317.96124,28.872635,261.61172
187.62628,-1693.6196,985.17395,176.29202,-1875.1168,999.6147,225.52177,-1718.655,986.02637,105.64448,-1710.111,986.59924,320.29385,88.92817,227.63107,236.93222,32.674015,232.65738,387.27863,25.478119,223.34413,313.0592,-60.927708,227.81851,319.1379,28.761095,262.32062
187.63547,-1693.7184,985.1821,176.30333,-1875.153,999.64056,225.52397,-1718.6876,986.0486,105.65294,-1710.149,986.6211,321.48444,88.816124,228.44826,238.08948,32.61767,233.62685,388.41064,25.311277,223.96507,314.13406,-61.033726,228.58441,320.35986,28.63697,263.11374
187.64232,-1693.8246,985.18823,176.31343,-1875.1887,999.66754,225.52525,-1718.721,986.07294,105.66025,-1710.1866,986.6441,322.7279,88.69002,229.35744,239.29628,32.5508,234.67719,389.59204,25.128103,224.68446,315.25665,-61.15312,229.44072,321.6277,28.499657,263.9989
187.64687,-1693.9379,985.1924,176.32236,-1875.2241,999.6956,225.52565,-1718.7548,986.0994,105.66644,-1710.2239,986.6682,324.0252,88.54923,230.3663,240.55362,32.47254,235.81552,390.82404,24.928246,225.5114,316.42828,-61.286556,230.39572,322.94205,28.348616,264.98398
187.64911,-1694.0579,985.19464,176.33014,-1875.2588,999.7248,225.52525,-1718.7892,986.12805,105.67155,-1710.2606,986.6934,325.3773,88.3932,231.48253,241.86255,32.382076,237.04915,392.1079,24.711432,226.4549,317.6503,-61.43465,231.45776,324.30377,28.183357,266.07693
187.6491,-1694.1843,985.195,176.33682,-1875.2931,999.755,225.5241,-1718.8241,986.1588,105.6756,-1710.2969,986.71967,326.78513,88.22145,232.71385,243.2242,32.27866,238.3856,393.44504,24.477463,227.5239,318.92413,-61.59795,232.63524,325.7138,28.003448,267.28574
187.6468,-1694.3168,985.1936,176.34242,-1875.3267,999.7862,225.52223,-1718.8595,986.1916,105.678604,-1710.3325,986.7471,328.2498,88.033554,234.06787,244.63976,32.161602,239.83244,394.8368,24.226183,228.72713,320.2513,-61.776943,233.93646,327.17322,27.808504,268.61823
187.64229,-1694.455,985.1904,176.34697,-1875.3597,999.81836,225.51971,-1718.8954,986.2264,105.680595,-1710.3676,986.7755,329.77237,87.82913,235.55206,246.11046,32.030293,241.39726,396.2847,23.95748,230.073,321.6333,-61.972057,235.36955,328.6832,27.598188,270.08206
187.63556,-1694.5981,985.18555,176.3505,-1875.3921,999.8515,225.51656,-1718.9315,986.2632,105.68158,-1710.4019,986.80505,331.35394,87.60787,237.17366,247.63765,31.884182,243.08759,397.79016,23.671251,231.56958,323.07166,-62.183666,236.94244,330.24503,27.372202,271.68466
187.62665,-1694.7461,985.17914,176.35298,-1875.4238,999.88556,225.51282,-1718.9679,986.3019,105.68157,-1710.4355,986.83563,332.9957,87.3695,238.9396,249.22267,31.722795,244.9108,399.35477,23.36741,233.22444,324.56793,-62.412094,238.66267,331.8601,27.130293,273.4331
187.61557,-1694.8981,985.1713,176.35446,-1875.455,999.9205,225.50848,-1719.0046,986.34235,105.68057,-1710.4685,986.8672,334.6988,87.11376,240.85643,250.86693,31.545723,246.87398,400.97998,23.045864,235.04463,326.12366,-62.657597,240.53741,333.5299,26.87224,275.33414
187.60239,-1695.0537,985.1621,176.35495,-1875.4854,999.9562,225.5036,-1719.0414,986.3846,105.67859,-1710.5006,986.8998,336.4644,86.84046,242.93027,252.57185,31.352615,248.98395,402.66727,22.70652,237.03658,327.74033,-62.920403,242.57332,335.25592,26.597858,277.39392
187.58713,-1695.2122,985.15173,176.35445,-1875.515,999.9926,225.49818,-1719.0782,986.42847,105.67561,-1710.532,986.9333,338.2936,86.54943,245.16669,254.33888,31.143185,251.24706,404.41812,22.349276,239.20602,329.41943,-63.200676,244.77647,337.0397,26.306992,279.61816
187.56982,-1695.373,985.14026,176.35295,-1875.544,1000.0298,225.4922,-1719.1151,986.4739,105.671646,-1710.5625,986.9678,340.18765,86.24053,247.57071,256.16943,30.917189,253.66917,406.23398,21.974026,241.55797,331.16245,-63.498547,247.15233,338.88287,25.99951,282.01196
187.55054,-1695.5355,985.1279,176.35045,-1875.5721,1000.0676,225.48566,-1719.1519,986.5207,105.66667,-1710.5923,987.0032,342.1476,85.91364,250.14673,258.0649,30.674435,256.25558,408.11612,21.580679,244.0966,332.97067,-63.81411,249.70561,340.787,25.675312,284.57974
187.52931,-1695.699,985.1149,176.34694,-1875.5997,1000.1061,225.47856,-1719.1884,986.56885,105.66068,-1710.6211,987.0394,344.17453,85.568695,252.89844,260.02667,30.414764,259.01096,410.06586,21.16915,246.82529,334.84546,-64.147415,252.44035,342.75354,25.334318,287.3253
187.50623,-1695.8627,985.1014,176.3424,-1875.6265,1000.145,225.47087,-1719.2247,986.6182,105.65365,-1710.649,987.0765,346.2694,85.205635,255.82884,262.056,30.138056,261.9392,412.08438,20.739376,249.74648,336.78793,-64.498474,255.35971,344.78406,24.976477,290.25156
187.48131,-1696.0259,985.0875,176.33684,-1875.6525,1000.1845,225.46257,-1719.2606,986.66864,105.64556,-1710.6761,987.1144,348.43317,84.82447,258.9402,264.1541,29.844221,265.0436,414.17273,20.291328,252.86179,338.79926,-64.86728,258.46603,346.8799,24.601753,293.36087
187.45462,-1696.1877,985.07355,176.33022,-1875.6777,1000.2244,225.45363,-1719.2963,986.72003,105.63638,-1710.7023,987.1531,350.66656,84.42522,262.23392,266.32208,29.533201,268.32654,416.33185,19.825022,256.17188,340.88037,-65.25377,261.7609,349.04245,24.210142,296.65466
187.42625,-1696.3477,985.0597,176.3225,-1875.7024,1000.2647,225.444,-1719.3314,986.7722,105.62609,-1710.7275,987.19244,352.97028,84.007965,265.71075,268.56085,29.204971,271.7896,418.5625,19.340513,259.67657,343.0321,-65.65787,265.24487,351.27286,23.80167,300.1336
187.39624,-1696.5046,985.0462,176.31366,-1875.7262,1000.30536,225.43365,-1719.366,986.82513,105.61465,-1710.752,987.23254,355.34482,83.572845,269.3706,270.87128,28.859531,275.43365,420.8654,18.837933,263.3748,345.25525,-66.07945,268.91785,353.5722,23.376389,303.79758
187.36464,-1696.6582,985.0333,176.30368,-1875.7494,1000.34625,225.42252,-1719.4,986.8786,105.60202,-1710.7755,987.27325,357.7906,83.12003,273.21255,273.25397,28.496912,279.2586,423.24097,18.31748,267.2646,347.55035,-66.51835,272.77875,355.94135,22.934399,307.64572
187.33154,-1696.8073,985.0213,176.2925,-1875.7719,1000.3874,225.41057,-1719.4333,986.93256,105.588165,-1710.7982,987.3146,360.30777,82.64977,277.23502,275.70938,28.117172,283.26358,425.68958,17.779432,271.3432,349.91785,-66.97434,276.82578,358.38107,22.47584,311.67633
