new_x,new_y,new_z,old_x,old_y,old_z,2.49645E12,2.28702896E11,6.0025156E-37,1.45865824E13,9.5905704E11,3.61215662E12,9.42855E-40,2.3877952E-38,0.0,5.0681168E7,825.0839,3220.3982
156.57201319013996,-1714.731712071986,1053.5291481511836,170.17268788253983,-1713.182279724444,1052.5517637967425,171.35767,-1693.9617,1050.8966,160.39699,-1871.7455,1066.2063,209.94176,-1715.5768,1053.2173,89.99174,-1706.6724,1053.8057
156.6920302617141,-1714.7849829574184,1053.473887594414,170.29290221683766,-1713.2341724879582,1052.5007518468378,171.47794,-1694.0132,1050.8446,160.51663,-1871.8025,1066.1636,210.06114,-1715.6285,1053.1683,90.11236,-1706.7279,1053.7404
156.81463008912777,-1714.8356338252552,1053.4154931703745,170.4155245311338,-1713.2836253756836,1052.4467525173482,171.60063,-1694.0614,1050.7896,160.63902,-1871.857,1066.1174,210.18314,-1715.6777,1053.1162,90.23559,-1706.781,1053.6719
156.93966381066065,-1714.883717156458,1053.3539828002874,170.54042721233293,-1713.330724238896,1052.3898245787882,171.72562,-1694.1063,1050.7316,160.764,-1871.9093,1066.0682,210.30759,-1715.7245,1053.0609,90.36129,-1706.8317,1053.6003
157.0670026892862,-1714.929116919073,1053.2896395075647,170.66746124512326,-1713.3752814735094,1052.3302201283777,171.85275,-1694.1478,1050.6709,160.89148,-1871.959,1066.0159,210.43437,-1715.7687,1053.0027,90.489334,-1706.88,1053.5259
157.19652730660485,-1714.971819834696,1053.2225506456714,170.79657359901552,-1713.4171777469967,1052.2681049114253,171.98195,-1694.1862,1050.6077,161.02132,-1872.0062,1065.9607,210.56335,-1715.8102,1052.9417,90.61959,-1706.9258,1053.4487
157.32810490434628,-1715.0118076087401,1053.1527891126227,170.9275774232867,-1713.4566180767915,1052.2035351806999,172.11307,-1694.221,1050.542,161.1534,-1872.0509,1065.9026,210.6944,-1715.8492,1052.8779,90.75193,-1706.9691,1053.3689
157.4616046525423,-1715.0491515627164,1053.080554908419,171.06039021453986,-1713.493596488554,1052.1366960288976,172.24602,-1694.2524,1050.474,161.2876,-1872.093,1065.8418,210.82738,-1715.8857,1052.8115,90.88621,-1707.01,1053.2867
157.59690368334412,-1715.0838670108035,1053.0061115840517,171.19490406518003,-1713.528105529388,1052.0678800933367,172.38069,-1694.2805,1050.404,161.42378,-1872.1324,1065.7786,210.96216,-1715.9197,1052.7428,91.02231,-1707.0485,1053.2023
157.7338789096477,-1715.115787820272,1052.929371154188,171.3310067771547,-1713.55993589832,1051.9970689208847,172.51697,-1694.305,1050.332,161.56183,-1872.1693,1065.7128,211.09862,-1715.951,1052.6716,91.160095,-1707.0845,1053.1157
157.87241692466858,-1715.1451274160304,1052.8506681785655,171.46861490445835,-1713.5894933849806,1051.92455374938,172.65479,-1694.3262,1050.2583,161.70164,-1872.2036,1065.6445,211.23663,-1715.98,1052.5984,91.299446,-1707.118,1053.0271
158.01240253434452,-1715.1716638848757,1052.7700560827802,171.60760605272074,-1713.6163773368344,1051.8503672991876,172.79402,-1694.3438,1050.1829,161.84308,-1872.2352,1065.5741,211.3761,-1716.0063,1052.5232,91.44023,-1707.149,1052.9366
158.1537170669996,-1715.1955969140424,1052.687602888831,171.74789295993344,-1713.6409548032705,1051.7747078698335,172.9346,-1694.3578,1050.106,161.98604,-1872.2642,1065.5015,211.51688,-1716.0303,1052.4459,91.58233,-1707.1776,1052.8444
158.2962546907927,-1715.2168945255303,1052.6035311417902,171.88939013858317,-1713.6630589968393,1051.6976551279365,173.07643,-1694.3683,1050.0277,162.13042,-1872.2904,1065.4268,211.65887,-1716.0518,1052.367,91.72563,-1707.2039,1052.7505
158.4399077920308,-1715.2354396017963,1052.51778514709,172.03201021296854,-1713.6827477036006,1051.619319822382,173.21944,-1694.3752,1049.9481,162.27606,-1872.314,1065.3501,211.80197,-1716.0709,1052.2863,91.87,-1707.2275,1052.6549
158.584574163716,-1715.2514366138482,1052.43067267525,172.17570148552448,-1713.7000098149206,1051.5400451514927,173.36356,-1694.3788,1049.8676,162.4229,-1872.335,1065.2715,211.94606,-1716.0876,1052.204,92.015335,-1707.2488,1052.558
158.73014950868725,-1715.2648689901066,1052.3421771546914,172.32031476547346,-1713.7151883275378,1051.459606414041,173.50868,-1694.3788,1049.7859,162.57082,-1872.3533,1065.1909,212.09105,-1716.1022,1052.1204,92.16152,-1707.2676,1052.4596
158.8765284913932,-1715.2755777364919,1052.2523802844887,172.4658178230455,-1713.7278367206782,1051.3781756296808,173.65475,-1694.3752,1049.7032,162.71968,-1872.3689,1065.1086,212.23682,-1716.1143,1052.0353,92.30844,-1707.2839,1052.36
159.02361148491454,-1715.2838729784007,1052.1613430944963,172.61212160645803,-1713.7383504158283,1051.2960124377755,173.80168,-1694.3684,1049.6198,162.86942,-1872.3818,1065.0245,212.38327,-1716.1243,1051.9489,92.455986,-1707.2979,1052.259
159.17130404797263,-1715.2895352434136,1052.069156949915,172.75915039067712,-1713.7465433776647,1051.2128575055842,173.9494,-1694.3582,1049.5354,163.0199,-1872.3922,1064.9387,212.53032,-1716.132,1051.8612,92.60404,-1707.3093,1052.157
159.31951463403456,-1715.2927491314463,1051.9758708659328,172.90681792574327,-1713.7526173225706,1051.128907159597,174.09784,-1694.3446,1049.4502,163.17102,-1872.4,1064.8512,212.67786,-1716.1376,1051.7725,92.75252,-1707.3184,1052.0537
159.46812546401708,-1715.2934521826455,1051.881461352843,173.0550409823334,-1713.7564536034668,1051.0442186409712,174.24689,-1694.3279,1049.3643,163.32271,-1872.405,1064.762,212.82578,-1716.141,1051.6826,92.90129,-1707.325,1051.9492
159.61705637167918,-1715.2916620054687,1051.7861103429182,173.20372707989327,-1713.7581782773589,1050.9586250028074,174.39648,-1694.3079,1049.2775,163.47484,-1872.4076,1064.671,212.974,-1716.1423,1051.5917,93.05027,-1707.3291,1051.8439
159.76620915520306,-1715.2874414331325,1051.689627501497,173.3528141764574,-1713.7577364634471,1050.872408518084,174.54654,-1694.2848,1049.1901,163.6273,-1872.4075,1064.5785,213.12242,-1716.1415,1051.4996,93.19935,-1707.3308,1051.7373
159.9154731951872,-1715.2807718519477,1051.5922546995673,173.5021657304813,-1713.755101054781,1050.7852950565084,174.69693,-1694.2585,1049.1018,163.78001,-1872.4048,1064.4844,213.27094,-1716.1385,1051.4067,93.34842,-1707.3302,1051.6298
160.06476234010972,-1715.2718007005967,1051.493903319926,173.65173338298555,-1713.7506196579907,1050.6974319780286,174.8476,-1694.2295,1049.0128,163.93288,-1872.3995,1064.3885,213.41946,-1716.1337,1051.3127,93.49739,-1707.327,1051.5214
160.21397179819962,-1715.2603323894878,1051.3945138288677,173.8013864831047,-1713.7438234908586,1050.6086619851815,174.99841,-1694.1974,1048.9229,164.08578,-1872.3918,1064.2911,213.5679,-1716.1266,1051.2177,93.64615,-1707.3214,1051.4119
160.36299160932396,-1715.2464966023435,1051.2941897527644,173.95105080482503,-1713.7348994796714,1050.51913577109,175.14928,-1694.1625,1048.8323,164.23865,-1872.3815,1064.192,213.71613,-1716.1174,1051.1217,93.79459,-1707.3134,1051.3015
160.511731694697,-1715.2303568901557,1051.192892606835,174.10059407121676,-1713.723984951567,1050.4285000192856,175.30008,-1694.1249,1048.7406,164.39136,-1872.3687,1064.0912,213.86407,-1716.1062,1051.0248,93.942635,-1707.303,1051.1902
160.66008684346127,-1715.211760857869,1051.090616883194,174.2499233238384,-1713.7108374874683,1050.3370784439721,175.4507,-1694.0846,1048.6482,164.54382,-1872.3534,1063.9886,214.01163,-1716.0928,1050.9268,94.090164,-1707.29,1051.078
160.8079451807148,-1715.19091360836,1050.9874054833695,174.39891044240287,-1713.69560546336,1050.2445417420993,175.60101,-1694.0417,1048.5547,164.69595,-1872.3356,1063.8844,214.15869,-1716.0773,1050.8278,94.23708,-1707.2748,1050.9651
160.95520541968057,-1715.167784027907,1050.8831288701429,174.54746832638529,-1713.6782705808905,1050.1509464142925,175.7509,-1693.9966,1048.4602,164.84764,-1872.3153,1063.7786,214.30515,-1716.0597,1050.7277,94.383286,-1707.2571,1050.8512
161.10175356496532,-1715.1422577469657,1050.7779201071053,174.6954365980514,-1713.658653064324,1050.0562579267714,175.9002,-1693.9491,1048.3647,164.9988,-1872.2926,1063.6709,214.45091,-1716.0398,1050.6265,94.52868,-1707.2369,1050.7367
161.24749871966793,-1715.1145229777312,1050.671771423737,174.84272026901317,-1713.6368673948027,1049.9604036342018,176.04881,-1693.8994,1048.2681,165.14934,-1872.2675,1063.5615,214.59589,-1716.0177,1050.5243,94.673164,-1707.2145,1050.6215
161.39232163703682,-1715.0844697413097,1050.5646023783634,174.9891907790613,-1713.6128134366973,1049.8633483884753,176.19658,-1693.8477,1048.1704,165.29915,-1872.24,1063.4503,214.73997,-1715.9933,1050.421,94.816635,-1707.1896,1050.5055
161.536118806018,-1715.0521904940429,1050.4565509964962,175.13470264520885,-1713.586524397983,1049.765020485044,176.34335,-1693.7941,1048.0715,165.44817,-1872.2101,1063.3375,214.88306,-1715.9666,1050.3167,94.959,-1707.1624,1050.389
161.6787863494854,-1715.01765303107,1050.3475684094524,175.27914040700077,-1713.5579743399774,1049.6655722576322,176.489,-1693.7386,1047.9716,165.5963,-1872.1779,1063.2229,215.02505,-1715.9376,1050.2112,95.10017,-1707.1328,1050.272
161.82021371448653,-1714.980964491041,1050.2377525814582,175.42235805579705,-1713.5271156657786,1049.5647144987802,176.63335,-1693.6816,1047.8704,165.74345,-1872.1433,1063.1066,215.16586,-1715.9062,1050.1047,95.240036,-1707.101,1050.1547
161.9603077426048,-1714.942036661762,1050.1271061801565,175.56421778658785,-1713.493945077427,1049.4626313656674,176.77626,-1693.623,1047.7681,165.88954,-1872.1064,1062.9886,215.3054,-1715.8724,1049.9972,95.378525,-1707.0668,1050.037
162.09897737649112,-1714.9010255505657,1050.0157063477102,175.70460315522357,-1713.4585766822468,1049.3593276170932,176.9176,-1693.563,1047.6647,166.03452,-1872.0673,1062.869,215.44359,-1715.8363,1049.8887,95.51555,-1707.0304,1049.9191
162.236111293712,-1714.857847416266,1049.9035895331263,175.8433788027042,-1713.4208155546626,1049.2547876732633,177.05722,-1693.5016,1047.5602,166.17827,-1872.0259,1062.7478,215.58032,-1715.7977,1049.7792,95.65102,-1706.9918,1049.8011
162.3716257418351,-1714.8126980147158,1049.7908846417542,175.98039777867407,-1713.38087591279,1049.1491026472,177.19496,-1693.439,1047.4547,166.32076,-1871.9823,1062.625,215.71553,-1715.7568,1049.6687,95.78486,-1706.9512,1049.6833
162.50544051728292,-1714.7653520528434,1049.6777907289588,176.11555578541007,-1713.3385750072143,1049.0424459501685,177.3307,-1693.3752,1047.3484,166.46191,-1871.9365,1062.5007,215.84915,-1715.7134,1049.5575,95.917,-1706.9082,1049.5658
162.63747642295797,-1714.7160198223082,1049.5642967247088,176.24872821323115,-1713.2939379188397,1048.9347440002819,177.4643,-1693.3103,1047.2412,166.60167,-1871.8887,1062.3751,215.98111,-1715.6675,1049.4456,96.04738,-1706.8633,1049.4486
162.7676705223983,-1714.664751197026,1049.4505706510033,176.3797963140455,-1713.2471479188785,1048.826274316435,177.59564,-1693.2444,1047.1334,166.74,-1871.8386,1062.2482,216.11137,-1715.6193,1049.333,96.17594,-1706.8164,1049.332
162.89595824561874,-1714.6114836565448,1049.3368284538901,176.50866359583105,-1713.1980487241424,1048.717120076194,177.7246,-1693.1775,1047.0251,166.87688,-1871.7866,1062.1201,216.23987,-1715.5686,1049.22,96.302635,-1706.7675,1049.2162
163.02229069261404,-1714.5563442169437,1049.223165257353,176.63523592054162,-1713.1468127992616,1048.6075568417841,177.85109,-1693.1097,1046.9166,167.01224,-1871.7325,1061.9908,216.36658,-1715.5156,1049.1066,96.42742,-1706.7167,1049.1013
163.14662540688187,-1714.499361869477,1049.1098242756852,176.75942827484036,-1713.0933733044926,1048.497624969702,177.975,-1693.0411,1046.8079,167.14609,-1871.6766,1061.8608,216.49146,-1715.4602,1048.9929,96.55028,-1706.6641,1048.9878
163.26893105357345,-1714.4406314253629,1048.9969069191302,176.8811849504935,-1713.0379576917815,1048.387414999129,178.09628,-1692.9718,1046.6991,167.27841,-1871.6188,1061.73,216.61449,-1715.4026,1048.8793,96.67118,-1706.6097,1048.8755
163.38921241044318,-1714.3802648992676,1048.8847372170196,177.00046774074792,-1712.9805502636978,1048.277366058318,178.21487,-1692.902,1046.5907,167.40923,-1871.5591,1061.5985,216.73569,-1715.3428,1048.7659,96.79014,-1706.5537,1048.7649
163.5074539399447,-1714.318171411354,1048.7734203581354,177.11722468507827,-1712.9211485400897,1048.1676221665598,178.33073,-1692.8314,1046.4828,167.53854,-1871.4976,1061.4666,216.85506,-1715.2808,1048.6527,96.90714,-1706.496,1048.6562
163.62367360840807,-1714.2546216512644,1048.6633120370452,177.2314760659714,-1712.8598865499823,1048.0583493318693,178.44385,-1692.7606,1046.3756,167.66638,-1871.4344,1061.3345,216.9726,-1715.2167,1048.5402,97.02223,-1706.4369,1048.5497
163.7379089739814,-1714.189612092627,1048.5544996072135,177.34322868814536,-1712.7968710073185,1047.949761595315,178.55424,-1692.6895,1046.2693,167.79282,-1871.3698,1061.2024,217.08836,-1715.1506,1048.4285,97.135445,-1706.3763,1048.4454
163.85021287165475,-1714.1232595402182,1048.4472960279415,177.4525267341574,-1712.7321640627877,1047.8422635939633,178.66196,-1692.618,1046.1643,167.91788,-1871.3035,1061.0706,217.2024,-1715.0826,1048.3177,97.24683,-1706.3145,1048.3438
163.96063036958125,-1714.0556804852613,1048.342019600154,177.559438077377,-1712.6659174533288,1047.7360025984678,178.76704,-1692.5468,1046.0608,168.04166,-1871.2358,1060.9392,217.31473,-1715.0128,1048.2084,97.35647,-1706.2513,1048.245
164.06926698167283,-1713.987063625315,1048.2388510782914,177.6640348198881,-1712.5982008923065,1047.6313127345256,178.86958,-1692.4755,1045.9591,168.16423,-1871.1669,1060.8085,217.42549,-1714.9413,1048.1006,97.46444,-1706.1873,1048.1493
164.17621980211044,-1713.917361587844,1048.1380269113615,177.76644937331952,-1712.5291236308483,1047.5283815398004,178.9697,-1692.4044,1045.8594,168.28574,-1871.0968,1060.6787,217.53473,-1714.8682,1047.9945,97.57087,-1706.1221,1048.057
164.28160955240122,-1713.8467625850428,1048.0398986356897,177.86681909540061,-1712.458786386565,1047.4275258663824,179.06754,-1692.3337,1045.762,168.40627,-1871.0255,1060.5503,217.64258,-1714.7936,1047.8906,97.675865,-1706.056,1047.9683
164.38558326259064,-1713.7754919958875,1047.944629802269,177.96530612724513,-1712.3873888991845,1047.32895192421,179.16327,-1692.2635,1045.6671,168.52596,-1870.9534,1060.4235,217.74916,-1714.7177,1047.7891,97.77959,-1705.9893,1047.8833
164.48830609331975,-1713.7035488757429,1047.8524790860752,178.06211158177214,-1712.3150028043917,1047.2331335285908,179.2571,-1692.1938,1045.5752,168.64499,-1870.8804,1060.2985,217.85463,-1714.6406,1047.6902,97.88219,-1705.9219,1047.8022
164.5899572151828,-1713.6311289804626,1047.7639200169929,178.15743572122074,-1712.2418379945077,1047.1402957111968,179.34924,-1692.1248,1045.4865,168.7635,-1870.8066,1060.1757,217.95914,-1714.5625,1047.5944,97.983864,-1705.854,1047.7256
164.69073285038058,-1713.5583857356419,1047.678831546098,178.25155484696614,-1712.167976973285,1047.0505453949409,179.43997,-1692.0566,1045.4011,168.88171,-1870.7325,1060.0553,218.06285,-1714.4835,1047.5016,98.0848,-1705.7858,1047.6532
164.79087095029718,-1713.4854910946615,1047.5978534219112,178.3447043527302,-1712.0936105807855,1046.9644917962346,179.52954,-1691.9893,1045.3196,168.9998,-1870.6581,1059.9379,218.166,-1714.4038,1047.4125,98.185234,-1705.7175,1047.5856
164.8906058850865,-1713.4126203104142,1047.520877242043,178.43717953812745,-1712.0190062430913,1046.8821615838442,179.61827,-1691.923,1045.242,169.11797,-1870.5834,1059.8236,218.2688,-1714.3237,1047.327,98.285385,-1705.6492,1047.5226
164.99019164249967,-1713.3398258638608,1047.4483433868832,178.52928654700818,-1711.9442889880181,1046.8037854236384,179.70648,-1691.8577,1045.1685,169.23647,-1870.5087,1059.7128,218.37146,-1714.2433,1047.2457,98.38552,-1705.5809,1047.4646
165.08990533209965,-1713.2673969118307,1047.3803461216858,178.62136298059093,-1711.8695089244811,1046.7297333849335,179.79451,-1691.7937,1045.0995,169.3555,-1870.4342,1059.6058,218.47424,-1714.1627,1047.1687,98.48591,-1705.5131,1047.4115
165.19003609638767,-1713.1955247391686,1047.3171395039158,178.71376246123535,-1711.7950743787337,1046.6600968857058,179.88274,-1691.7311,1045.035,169.47536,-1870.3602,1059.5032,218.57741,-1714.0823,1047.0963,98.586815,-1705.4458,1047.3636
165.29089291871122,-1713.1243812992566,1047.2589770197676,178.80682271975607,-1711.721137980194,1046.595325556542,179.97153,-1691.67,1044.9755,169.59625,-1870.2867,1059.405,218.68126,-1714.0023,1047.0288,98.68855,-1705.3792,1047.321
165.39279323627056,-1713.054119073054,1047.205924514512,178.90094624247737,-1711.6479132361453,1046.5353162464887,180.0613,-1691.6105,1044.9208,169.71848,-1870.2141,1059.3118,218.78606,-1713.9229,1046.9664,98.79143,-1705.3134,1047.2837
165.4960529928185,-1712.984947407585,1047.1581286484584,178.99651782097322,-1711.575463651931,1046.480355268614,180.15245,-1691.5527,1044.8712,169.8423,-1870.1425,1059.2238,218.89212,-1713.8442,1046.9093,98.89574,-1705.2488,1047.2517
165.60101453416124,-1712.9171475228973,1047.1157250118854,179.0939245167214,-1711.5042536372434,1046.4306733847982,180.24539,-1691.497,1044.8269,169.96797,-1870.072,1059.1414,218.99976,-1713.7667,1046.8577,99.00182,-1705.1854,1047.225
165.70801686783557,-1712.8508861229914,1047.0787979778493,179.19358908156227,-1711.434499861789,1046.3861325034345,180.34058,-1691.4432,1044.7877,170.0958,-1870.003,1059.0647,219.10928,-1713.6906,1046.8119,99.10999,-1705.1235,1047.2036
165.81739992812396,-1712.7863237721126,1047.0474909930529,179.2959065883334,-1711.3660505123632,1046.3471119740232,180.4384,-1691.3917,1044.754,170.22603,-1869.9358,1058.9943,219.22102,-1713.6158,1046.772,99.22058,-1705.0634,1047.1875
165.9294979620688,-1712.7237266952345,1047.0217715398696,179.4012499266317,-1711.2997031963866,1046.3135041393673,180.53929,-1691.3424,1044.7256,170.35895,-1869.8705,1058.9302,219.33528,-1713.5431,1046.7382,99.33391,-1705.005,1047.1765
166.0446572315212,-1712.6632987314945,1047.0017285482681,179.51007078026973,-1711.2353244223045,1046.285296433441,180.64369,-1691.2958,1044.7025,170.49481,-1869.8071,1058.8727,219.4524,-1713.4724,1046.7106,99.450294,-1704.9487,1047.1707
166.16320343121325,-1712.605194570227,1046.9872485129833,179.6227291314055,-1711.1731899283802,1046.2626497001,180.752,-1691.2516,1044.6848,170.6339,-1869.7461,1058.8221,219.57268,-1713.404,1046.6892,99.57005,-1704.8947,1047.1697
166.28546233753917,-1712.5497074461462,1046.9785363100318,179.7395987254806,-1711.1136782351878,1046.2455918798657,180.86461,-1691.2103,1044.6725,170.77643,-1869.6875,1058.7787,219.69643,-1713.3383,1046.6743,99.6935,-1704.8431,1047.1737
166.41172348781848,-1712.4968434926684,1046.9753434757392,179.86105863006784,-1711.056584705687,1046.2338260877968,180.9819,-1691.1719,1044.6653,170.92265,-1869.6316,1058.7424,219.82393,-1713.2751,1046.6658,99.8209,-1704.7941,1047.1823
166.5423014191776,-1712.4469580915957,1046.977614088678,179.98744366912402,-1711.0025664476036,1046.2274473668233,181.10426,-1691.1364,1044.6632,171.07278,-1869.5785,1058.7136,219.95549,-1713.2151,1046.6637,99.95254,-1704.7479,1047.1953
166.67745737041966,-1712.4000759900355,1046.9853234017405,180.11907297964476,-1710.9515191768683,1046.2263269115213,181.23201,-1691.1039,1044.6661,171.22702,-1869.5284,1058.6921,220.09135,-1713.1582,1046.6681,100.08868,-1704.7046,1047.2126
