new_x,new_y,new_z,old_x,old_y,old_z,,,,,,,,,,,,
185.4998613636364,-1736.0093196969697,1024.5083684848487,185.65707218254514,-1736.2848918290772,1024.0278611081965,186.79726,-1716.6779,1022.34973,176.43434,-1894.8816,1037.6019,225.3712,-1738.5283,1024.7996,105.45403,-1729.9973,1024.8895
185.30286063636368,-1736.0066636363638,1024.3924939393942,185.46172567529212,-1736.2772056716976,1023.9116432519547,186.6029,-1716.6814,1022.24255,176.22546,-1894.8788,1037.4207,225.17366,-1738.5251,1024.6719,105.255974,-1729.9844,1024.7963
185.09565825757576,-1736.012825757576,1024.2894057575759,185.25604315050606,-1736.2785410636848,1023.8080688290312,186.39824,-1716.6938,1022.14777,176.00603,-1894.8844,1037.2539,224.96602,-1738.531,1024.5566,105.047775,-1729.9797,1024.717
184.87860181818183,-1736.0282787878791,1024.1996854545457,185.0404001992508,-1736.2892091605424,1023.7176210036079,186.18364,-1716.7157,1022.06586,175.77641,-1894.8988,1037.1023,224.74861,-1738.5463,1024.4543,104.82979,-1729.9838,1024.6523
184.652086969697,-1736.0532545454548,1024.1237772727275,184.8151883498254,-1736.3095432824546,1023.6407759419673,185.95949,-1716.7472,1021.99725,175.53711,-1894.9224,1036.9666,224.52182,-1738.5713,1024.3655,104.60241,-1729.997,1024.6025
184.41653166666669,-1736.0882621212122,1024.061981818182,184.5808456198854,-1736.3399403817461,1023.5779077770918,185.72621,-1716.789,1021.9423,175.28857,-1894.9556,1036.8475,224.28606,-1738.6064,1024.2905,104.36606,-1730.0197,1024.5677
184.17241409090911,-1736.1336151515156,1024.0147015151515,184.33783491398106,-1736.3809051167943,1023.5295566101505,185.48428,-1716.8411,1021.9015,175.03136,-1894.9988,1036.7456,224.0418,-1738.6521,1024.2296,104.12121,-1730.0524,1024.5483
183.92019742424245,-1736.189648484849,1023.982175757576,184.08663629372043,-1736.4327615410266,1023.4959238467839,185.23418,-1716.9038,1021.875,174.76598,-1895.0522,1036.6615,223.78947,-1738.7087,1024.1832,103.86835,-1730.0956,1024.5443
183.66039893939399,-1736.2567015151517,1023.9647551515152,183.8277551072969,-1736.4957386337649,1023.4773541437369,184.97638,-1716.9777,1021.86316,174.49303,-1895.1163,1036.5957,223.52963,-1738.7764,1024.1517,103.60798,-1730.1494,1024.5559
183.39355424242427,-1736.3350075757578,1023.9625469696971,183.56172422751683,-1736.570126377401,1023.4741370619605,184.71143,-1717.0627,1021.8662,174.21309,-1895.1914,1036.5488,223.26279,-1738.8555,1024.1351,103.34065,-1730.2145,1024.5831
183.1202103787879,-1736.4248272727275,1023.975890909091,183.28909036502537,-1736.6561752885075,1023.4864597675609,184.43985,-1717.1593,1021.8843,173.92682,-1895.2775,1036.5212,222.9895,-1738.9462,1024.1339,103.066925,-1730.2909,1024.6262
182.84094548484853,-1736.526493939394,1024.0047993939397,183.0103829497924,-1736.7543869493259,1023.5144849559855,184.16219,-1717.2675,1021.91754,173.63483,-1895.375,1036.5134,222.71036,-1739.049,1024.1481,102.787384,-1730.3792,1024.685
182.55635257575761,-1736.6400030303034,1024.049430909091,182.72621935781052,-1736.8645894268159,1023.5583213070186,183.87903,-1717.3876,1021.96606,173.3378,-1895.484,1036.5256,222.42596,-1739.1637,1024.1779,102.50263,-1730.4792,1024.7596
182.26702674242426,-1736.7657439393943,1024.1097590909092,182.4371308250687,-1736.987283094587,1023.6180773862909,183.59091,-1717.5197,1022.0299,173.03639,-1895.6049,1036.5582,222.13692,-1739.2908,1024.2231,102.213295,-1730.5916,1024.8501
181.97360481818185,-1736.9036575757577,1024.1858166666668,182.14374902673245,-1737.1224152031104,1023.6936827424955,183.29845,-1717.6638,1022.10895,172.7313,-1895.7377,1036.6115,221.84389,-1739.4302,1024.284,101.920006,-1730.7163,1024.9562
181.6767107575758,-1737.054046969697,1024.277560606061,181.84667857391955,-1737.270295245952,1023.7851237566582,183.00224,-1717.8203,1022.2032,172.42323,-1895.8824,1036.6855,221.5475,-1739.5822,1024.3605,101.62342,-1730.8535,1025.0779
181.37699893939396,-1737.2168530303031,1024.3848054545456,181.5465258062989,-1737.430851850306,1023.8922403985175,182.70288,-1717.989,1022.31244,172.11288,-1896.0393,1036.7804,221.24844,-1739.7467,1024.4525,101.32421,-1731.0034,1025.2148
181.07514693939396,-1737.3921939393942,1024.50745,181.2439357064013,-1737.604404372728,1024.0149063720955,182.40102,-1718.1699,1022.4365,171.80103,-1896.2084,1036.8962,220.9474,-1739.924,1024.5598,101.023056,-1731.166,1025.3671
180.77182060606063,-1737.5800560606062,1024.645327878788,180.9395557744834,-1737.7906673241396,1024.152959138742,182.09727,-1718.3633,1022.57526,171.48834,-1896.3896,1037.0328,220.64508,-1740.1138,1024.6824,100.72066,-1731.3413,1025.5342
180.46771681818183,-1737.780325757576,1024.7980851515154,180.63404674186415,-1737.9897572907867,1024.3061054378727,181.79231,-1718.5687,1022.72833,171.17561,-1896.5831,1037.1903,220.34218,-1740.3162,1024.8198,100.41772,-1731.5294,1025.716
180.16355606060608,-1737.9930000000002,1024.9654515151517,180.32810371723332,-1738.2014997311817,1024.4740362542398,181.4868,-1718.7864,1022.89545,170.8636,-1896.7886,1037.3683,220.03946,-1740.531,1024.9719,100.11498,-1731.7302,1025.9119
179.8600463636364,-1738.2179772727277,1025.1471712121213,180.02239383756984,-1738.4260209399908,1024.6564044631161,181.18143,-1719.016,1023.0762,170.55305,-1897.0062,1037.5667,219.73763,-1740.7583,1025.1385,99.81317,-1731.9437,1026.1218
179.55794242424247,-1738.4550545454547,1025.342756969697,179.71765537886674,-1738.6630290032463,1024.8527267932677,180.87692,-1719.2574,1023.27014,170.24475,-1897.2357,1037.7848,219.43747,-1740.9978,1025.3191,99.51305,-1732.1697,1026.3452
179.25799454545455,-1738.7041636363638,1025.551837878788,179.41461931402026,-1738.912425877476,1025.0626672978874,180.57399,-1719.5106,1023.4769,169.93948,-1897.4769,1038.0226,219.13976,-1741.2494,1025.5133,99.21536,-1732.4081,1026.5817
178.9609655757576,-1738.9649212121212,1025.7739712121213,179.11403486367496,-1739.1738396329479,1025.285728950885,180.27339,-1719.7751,1023.696,169.63803,-1897.7297,1038.2794,218.84525,-1741.5127,1025.7208,98.920906,-1732.6587,1026.8307
178.66763545454546,-1739.2372030303031,1026.0086666666666,178.8166589339583,-1739.447283023162,1025.5213974208864,179.97588,-1720.0508,1023.9269,169.3412,-1897.9939,1038.5548,218.55475,-1741.7877,1025.9412,98.63044,-1732.9211,1027.0916
178.37879863636365,-1739.520653030303,1026.2552909090912,178.5233054582194,-1739.732245963005,1025.7690305301992,179.68227,-1720.3373,1024.169,169.04977,-1898.2692,1038.8479,218.26904,-1742.0739,1026.1738,98.34476,-1733.1953,1027.3639
178.09524303030304,-1739.814966666667,1026.5134000000003,178.2347468782057,-1740.028431576073,1026.028219106662,179.39333,-1720.6343,1024.4219,168.76454,-1898.5552,1039.1582,217.98892,-1742.371,1026.4182,98.06466,-1733.481,1027.647
177.81778881818184,-1740.1197090909093,1026.782434848485,177.95181947479355,-1740.3354773069302,1026.2981769899536,179.1099,-1720.9414,1024.6848,168.48633,-1898.8516,1039.485,217.71521,-1742.6786,1026.6741,97.790924,-1733.7776,1027.9403
177.54723196969698,-1740.4345045454547,1027.0617681818183,177.67534730091504,-1740.6529307197977,1026.5785234875923,178.83281,-1721.2582,1024.9574,168.21588,-1899.1581,1039.8273,217.44868,-1742.9963,1026.9407,97.52435,-1734.0848,1028.243
177.28439063636367,-1740.7590136363638,1027.3507621212123,177.40615740360505,-1740.980412072251,1026.8684637665178,178.56288,-1721.5844,1025.2389,167.95403,-1899.4744,1040.1844,217.19016,-1743.3237,1027.2174,97.265724,-1734.4023,1028.5547
177.03004863636366,-1741.0927212121214,1027.6488787878789,177.14506347993915,-1741.317516717643,1027.1674867489803,178.30096,-1721.9192,1025.5288,167.7015,-1899.7999,1040.5554,216.94038,-1743.6604,1027.5039,97.01583,-1734.7299,1028.8744
176.78502954545456,-1741.4352393939398,1027.9554590909092,176.89296493415435,-1741.6637430621843,1027.4748105952222,178.04793,-1722.2626,1025.8264,167.45909,-1900.1343,1040.9392,216.70015,-1744.0059,1027.7996,96.77542,-1735.0667,1029.2015
176.55011143939396,-1741.7859242424247,1028.2698757575758,176.65065945512836,-1742.0183610568429,1027.7899167784499,177.8046,-1722.6138,1026.1312,167.22751,-1900.4772,1041.3351,216.47023,-1744.3595,1028.1038,96.545265,-1735.4124,1029.5353
176.32605545454547,-1742.1444212121214,1028.5914545454548,176.4189621461708,-1742.3811581090615,1028.1120926500187,177.57181,-1722.9724,1026.4425,167.00749,-1900.8279,1041.7421,216.25133,-1744.721,1028.4159,96.32609,-1735.7665,1029.8751
176.11361681818184,-1742.5101136363637,1028.9196787878789,176.19871643263377,-1742.7512359818465,1028.4407093282357,177.35039,-1723.338,1026.7598,166.79971,-1901.186,1042.1589,216.04417,-1745.0895,1028.7356,96.1186,-1736.1285,1030.2201
175.91353045454548,-1742.8825045454548,1029.253828787879,175.9907008713203,-1743.1281670460091,1028.7750816246762,177.14114,-1723.71,1027.0824,166.60486,-1901.551,1042.5848,215.84946,-1745.4646,1029.0621,95.92347,-1736.4979,1030.5697
175.7265022727273,-1743.2611151515152,1029.5933803030302,175.79572404084797,-1743.5114362567285,1029.1145458905964,176.94489,-1724.088,1027.4097,166.42351,-1901.9225,1043.0187,215.66783,-1745.8458,1029.3951,95.74136,-1736.8741,1030.9232
175.55317666666667,-1743.6453439393943,1029.9377090909093,175.61446632603034,-1743.9004159787771,1029.458643809846,176.76233,-1724.4713,1027.7413,166.2563,-1902.2998,1043.4596,215.4999,-1746.2325,1029.7339,95.57288,-1737.2567,1031.2798
175.3941784848485,-1744.0346621212122,1030.286259090909,175.44767984752264,-1744.2943952371952,1029.8066009691383,176.59421,-1724.8597,1028.0765,166.10374,-1902.6824,1043.9065,215.34622,-1746.624,1030.0781,95.4186,-1737.6449,1031.639
175.25010643939396,-1744.428572727273,1030.6385015151516,175.29600892917648,-1744.6929237540971,1030.1580533027236,176.4412,-1725.2526,1028.415,165.96634,-1903.0698,1044.3584,215.20737,-1747.0199,1030.4271,95.279045,-1738.0382,1032.0001
175.1214787878788,-1744.8264787878788,1030.9938893939395,175.16004819273803,-1745.095409442438,1030.5122988406326,176.30392,-1725.6493,1028.7561,165.84454,-1903.4614,1044.8145,215.0838,-1747.4196,1030.7806,95.1547,-1738.4362,1032.3624
175.0087757575758,-1745.227778787879,1031.352031818182,175.04037672946959,-1745.5011218904237,1030.8689323313627,176.18295,-1726.0494,1029.0995,165.73874,-1903.8567,1045.2738,214.97594,-1747.8224,1031.1382,95.04598,-1738.8381,1032.7255
174.91242484848487,-1745.6319681818181,1031.7123712121213,174.93748482906926,-1745.909530318542,1031.2274078715918,176.0788,-1726.4524,1029.4447,165.64926,-1904.2551,1045.7354,214.88417,-1748.2278,1031.4994,94.95328,-1739.2434,1033.0887
174.8327863636364,-1746.0385833333335,1032.0744621212123,174.85180395150806,-1746.3200875077746,1031.5873468118355,175.99191,-1726.8579,1029.7914,165.57639,-1904.6561,1046.1984,214.80882,-1748.6353,1031.8636,94.87689,-1739.6516,1033.4517
174.7701550757576,-1746.4469560606065,1032.437984848485,174.7836908286825,-1746.7321994546567,1031.948320723744,175.92267,-1727.2651,1030.1392,165.52031,-1905.0592,1046.662,214.75012,-1749.0443,1032.2308,94.817085,-1740.0621,1033.8138
174.72476545454546,-1746.8566863636365,1032.802506060606,174.73344822544965,-1747.1453372018705,1032.3098706725593,175.87138,-1727.6738,1030.4877,165.4812,-1905.4637,1047.1255,214.70828,-1749.4543,1032.6005,94.77404,-1740.4744,1034.1747
174.69678075757577,-1747.2671530303032,1033.1676893939396,174.70129027272483,-1747.5588568807852,1032.6717436113315,175.83827,-1728.0834,1030.8367,165.4591,-1905.8694,1047.5883,214.68343,-1749.8647,1032.9723,94.74789,-1740.8877,1034.534
174.68628212121212,-1747.6780075757579,1033.5333015151516,174.68734055020738,-1747.9725621540667,1033.0336010216151,175.8235,-1728.4933,1031.1859,165.45406,-1906.2756,1048.0494,214.6756,-1750.2753,1033.3461,94.73868,-1741.3019,1034.8915
174.69329503030306,-1748.0885939393943,1033.898937878788,174.69166793863567,-1748.385579057835,1033.3952753396488,175.82713,-1728.9031,1031.5352,165.46597,-1906.6819,1048.5085,214.68481,-1750.6853,1033.7213,94.746414,-1741.7161,1035.2466
174.71777696969698,-1748.4985969696972,1034.264481818182,174.7142656787018,-1748.7977242137338,1033.7564563935662,175.84918,-1729.3124,1031.8843,165.49474,-1907.0876,1048.965,214.71098,-1751.0945,1034.098,94.77102,-1742.13,1035.5992
174.75958121212125,-1748.9075000000005,1034.6295757575758,174.75499618371217,-1749.2083770182787,1034.1167825904092,175.88951,-1729.7207,1032.2329,165.54016,-1907.4927,1049.4182,214.75397,-1751.5023,1034.4757,94.81234,-1742.5431,1035.9492
174.8185181818182,-1749.314772727273,1034.9941469696969,174.81370967086812,-1749.6171050200217,1034.4762383865584,175.948,-1730.1274,1032.581,165.60194,-1907.8964,1049.8678,214.81354,-1751.9083,1034.8544,94.87018,-1742.9548,1036.2963
174.8943116969697,-1749.7202787878791,1035.3578924242424,174.89013641211363,-1750.0236486233375,1034.8347361766846,176.02437,-1730.5325,1032.9286,165.67978,-1908.2983,1050.3132,214.88943,-1752.3123,1035.2335,94.944244,-1743.3649,1036.6403
174.98662969696971,-1750.1233954545455,1035.720737878788,174.9839323235564,-1750.42744180022,1035.1920057089103,176.11829,-1730.9353,1033.2754,165.77327,-1908.6981,1050.7543,214.98131,-1752.7137,1035.6132,95.03421,-1743.7728,1036.981
175.0950572727273,-1750.5238106060608,1036.0824015151516,175.0946905119239,-1750.8282453477145,1035.5478050470413,176.22937,-1731.3354,1033.6212,165.88194,-1909.0956,1051.1904,215.08875,-1753.1123,1035.993,95.13966,-1744.1781,1037.3185
175.2191083333334,-1750.9213393939394,1036.4429090909093,175.22191359761894,-1751.2257387821498,1035.9022192837099,176.3571,-1731.7328,1033.9661,166.00526,-1909.4902,1051.6217,215.21127,-1753.5078,1036.3729,95.26015,-1744.5806,1037.6527
175.3582663636364,-1751.3154575757576,1036.802081818182,175.36505970580865,-1751.6196230816688,1036.2550393041186,176.50096,-1732.1268,1034.3099,166.1427,-1909.8816,1052.0476,215.34837,-1753.8999,1036.7527,95.39514,-1744.9796,1037.9836
175.51192204545458,-1751.7059469696974,1037.159796969697,175.5235040571789,-1752.0094623955395,1036.6062201476968,176.66031,-1732.5173,1034.6526,166.29358,-1910.2697,1052.468,215.49945,-1754.2882,1037.1321,95.544075,-1745.375,1038.3112
175.67942439393943,-1752.0925363636366,1037.5159545454546,175.69654948118443,-1752.395149332141,1036.955692753462,176.83447,-1732.9039,1034.9941,166.45723,-1910.6539,1052.8828,215.66388,-1754.6726,1037.511,95.70632,-1745.7665,1038.6354
175.86007954545457,-1752.475031818182,1037.8705272727275,175.88346812610777,-1752.7764632186556,1037.3035216272992,177.0227,-1733.2865,1035.3345,166.63295,-1911.0342,1053.2919,215.84099,-1755.0529,1037.8892,95.88122,-1746.1537,1038.9563
176.0531337878788,-1752.853040909091,1038.223265151515,176.08348297093286,-1753.1530291934425,1037.6492497599006,177.22423,-1733.6646,1035.6733,166.81996,-1911.4103,1053.6951,216.03003,-1755.4287,1038.2665,96.06805,-1746.5364,1039.274
176.25779424242427,-1753.2263954545456,1038.574246969697,176.295717642896,-1753.5246818294956,1037.9933067360641,177.43817,-1734.0381,1036.011,167.01747,-1911.7819,1054.0923,216.23027,-1755.7999,1038.6426,96.26607,-1746.9142,1039.5886
176.47324196969697,-1753.5948969696972,1038.9233272727274,176.51931631509825,-1753.8913600029289,1038.3353696730326,177.66368,-1734.4066,1036.3472,167.22467,-1912.1487,1054.4835,216.44089,-1756.1664,1039.0175,96.4745,-1747.2871,1039.9001
176.69862560606063,-1753.9583515151517,1039.2704484848487,176.75336213273155,-1754.2528266568063,1038.6755235533674,177.89983,-1734.77,1036.682,167.44067,-1912.5107,1054.8688,216.66109,-1756.528,1039.3909,96.69254,-1747.6547,1040.2086
176.93303863636368,-1754.316463636364,1039.6154666666669,176.9969001417766,-1754.6087995771086,1039.0136581296106,178.14565,-1735.128,1037.0153,167.66464,-1912.8677,1055.248,216.88998,-1756.8844,1039.7626,96.91935,-1748.0167,1040.514
177.17561060606062,-1754.6692424242426,1039.9583696969698,177.24897468848133,-1754.9593655464312,1039.349716820958,178.40019,-1735.4805,1037.347,167.89569,-1913.2194,1055.6212,217.12675,-1757.2357,1040.1324,97.15409,-1748.3732,1040.8168
177.42541765151518,-1755.016443939394,1040.2989560606063,177.50859135892838,-1755.3044097623294,1039.6837137229538,178.66246,-1735.8271,1037.6771,168.13292,-1913.5658,1055.9883,217.3705,-1757.5818,1040.5,97.395905,-1748.7239,1041.1166
177.68153424242425,-1755.357940909091,1040.6371742424244,177.77477146198498,-1755.6437344554151,1040.0155529150156,178.93146,-1736.1678,1038.0055,168.37543,-1913.9067,1056.3494,217.62035,-1757.9225,1040.8652,97.64391,-1749.0686,1041.4137
177.9430366666667,-1755.6935621212124,1040.9728727272727,178.04653008951684,-1755.9771652401166,1040.3450568712226,179.20619,-1736.5024,1038.332,168.62236,-1914.2421,1056.7045,217.8754,-1758.2576,1041.2278,97.89726,-1749.4072,1041.7081
178.20901901515154,-1756.0232681818184,1041.3059,178.3228679519573,-1756.3048639249857,1040.672239543048,179.48567,-1736.8306,1038.6566,168.8728,-1914.5718,1057.0533,218.1348,-1758.5873,1041.5874,98.155075,-1749.7397,1041.9999
178.47855351515153,-1756.3469287878788,1041.636103030303,178.60280379238384,-1756.626557075926,1040.9969316715137,179.76888,-1737.1525,1038.9791,169.1259,-1914.8956,1057.3962,218.39766,-1758.9113,1041.9438,98.416504,-1750.0659,1042.289
178.75074931818182,-1756.6643636363638,1041.9633136363639,178.88536731267615,-1756.9422514126577,1041.3190479551158,180.05486,-1737.4677,1039.2994,169.3808,-1915.2136,1057.7329,218.66313,-1759.2296,1042.2968,98.680695,-1750.3856,1042.5752
179.02474075757578,-1756.9756121212122,1042.2872060606062,179.16963124227814,-1757.2519304286902,1041.6383197022874,180.34267,-1737.7762,1039.6172,169.63667,-1915.5258,1058.0634,218.93039,-1759.5422,1042.6458,98.94682,-1750.699,1042.8586
179.29964863636366,-1757.280616666667,1042.607640909091,179.45464500363337,-1757.5556973024634,1041.9546622484381,180.63135,-1738.078,1039.9324,169.89272,-1915.8318,1058.3876,219.19858,-1759.8492,1042.9905,99.21409,-1751.0057,1043.1393
179.57466765151517,-1757.579310606061,1042.9242712121213,179.73955295413631,-1757.8533857733407,1042.2676981852064,180.92003,-1738.373,1040.2446,170.14816,-1916.1318,1058.7054,219.46695,-1760.1504,1043.3307,99.481705,-1751.3059,1043.4167
179.8489907575758,-1757.871566666667,1043.2369015151517,180.02349712598607,-1758.1448951174998,1042.5772452974907,181.20784,-1738.661,1040.5536,170.40227,-1916.4259,1059.0167,219.73471,-1760.4457,1043.6659,99.74892,-1751.5995,1043.6912
180.12186696969698,-1758.1574227272731,1043.5451424242426,180.30566595416954,-1758.4303231847382,1042.883030835429,181.49396,-1738.9421,1040.8591,170.65434,-1916.7137,1059.3214,220.00116,-1760.7352,1043.9957,100.015,-1751.8864,1043.9622
